twist_amplitude_peak_to_peak_deg,phase,old_lift_n,old_net_thrust_n,polar_lift_n,polar_net_thrust_n
22.5,0.3359375,8.459646016896787,1.689628806728491,8.41276109511941,1.5915016311275987
22.5,0.34375,8.597434012161575,1.6438232186529578,8.557234413151551,1.5600109909802173
22.5,0.3515625,8.73522200742636,1.5980176305774245,8.701707731183692,1.528520350832836
22.5,0.359375,8.873010002691148,1.5522120425018913,8.846181049215835,1.4970297106854547
22.5,0.3671875,9.010797997955933,1.506406454426358,8.990654367247975,1.4655390705380733
22.5,0.375,9.14858599322072,1.4606008663508248,9.135127685280116,1.434048430390692
22.5,0.3828125,9.24257812209209,1.3779206757219427,9.231643246890348,1.3563468215043348
22.5,0.390625,9.33657025096346,1.2952404850930608,9.328158808500582,1.278645212617978
22.5,0.3984375,9.430562379834829,1.2125602944641787,9.424674370110814,1.2009436037316206
22.5,0.40625,9.5245545087062,1.1298801038352968,9.521189931721048,1.1232419948452637
22.5,0.4140625,9.618546637577568,1.0471999132064147,9.61770549333128,1.0455403859589065
22.5,0.421875,9.693543919543888,0.946261450575424,9.693543919543888,0.946261450575424
22.5,0.4296875,9.759043778057686,0.8361938519433798,9.759043778057686,0.8361938519433798
22.5,0.4375,9.824543636571486,0.7261262533113355,9.824543636571486,0.7261262533113355
22.5,0.4453125,9.890043495085283,0.6160586546792914,9.890043495085283,0.6160586546792914
22.5,0.453125,9.955543353599081,0.5059910560472471,9.955543353599081,0.5059910560472471
22.5,0.4609375,10.017142877311027,0.38870508458721886,10.017142877311027,0.38870508458721886
22.5,0.46875,10.070941731419273,0.2569823674712232,10.070941731419273,0.2569823674712232
22.5,0.4765625,10.124740585527517,0.12525965035522751,10.124740585527517,0.12525965035522751
22.5,0.484375,10.178539439635763,-0.0064630667607681325,10.178539439635763,-0.0064630667607681325
22.5,0.4921875,10.232338293744007,-0.13818578387676383,10.232338293744007,-0.13818578387676383
22.5,0.5,10.286137147852253,-0.26990850099275954,10.286137147852253,-0.26990850099275954
22.5,0.5078125,10.332372859763668,-0.40731042720706456,10.332372859763668,-0.40731042720706456
22.5,0.515625,10.378608571675084,-0.5447123534213696,10.378608571675084,-0.5447123534213696
