model,theta_max_deg,phase_offset_deg,phase,CT,persistence,ldvm_delta_CT,owned_old_CT,owned_polar_CT,target_old_CT,target_polar_CT,profile_reference_delta_CT,polar_reference_delta_CT
v4b_legacy_025c,25.0,45.0,0.578125,0.13791514646445097,0.019135117513014048,-0.17628551051135596,0.3251658455810796,-0.42415971016726545,0.33298596161272925,0.04800991170380208,0.007820116031649671,0.46434950583941786
v5c0_corrected_v4b_075c,25.0,45.0,0.578125,0.1546206448574479,0.019135117513014048,-0.17628551051135596,0.3251658455810796,-0.42415971016726545,0.33298596161272925,0.04800991170380208,0.007820116031649671,0.46434950583941786
v4b_legacy_025c,25.0,45.0,0.5859375,0.1862845857099098,0.018996059048366373,-0.18476038824088223,0.382529197804272,-0.4067894213959759,0.39021895387202354,0.08694726836802526,0.007689756067751519,0.48604693369624963
v5c0_corrected_v4b_075c,25.0,45.0,0.5859375,0.20320731803043268,0.018996059048366373,-0.18476038824088223,0.382529197804272,-0.4067894213959759,0.39021895387202354,0.08694726836802526,0.007689756067751519,0.48604693369624963
v4b_legacy_025c,25.0,45.0,0.59375,0.23463472790382034,0.018809896281882656,-0.19119634881606376,0.43774277258216504,-0.3867210692478857,0.4452510399176857,0.12543181829291022,0.00750826733552068,0.5046446202052752
v5c0_corrected_v4b_075c,25.0,45.0,0.59375,0.2516353082046123,0.018809896281882656,-0.19119634881606376,0.43774277258216504,-0.3867210692478857,0.4452510399176857,0.12543181829291022,0.00750826733552068,0.5046446202052752
v4b_legacy_025c,25.0,45.0,0.6015625,0.2831159305120968,0.01857718417023143,-0.19479077895182023,0.4901545908668164,-0.3639331671463225,0.4974322313413496,0.1631195533472965,0.00727764047453322,0.5197750800190859
v5c0_corrected_v4b_075c,25.0,45.0,0.6015625,0.30004952837524135,0.01857718417023143,-0.19479077895182023,0.4901545908668164,-0.3639331671463225,0.4974322313413496,0.1631195533472965,0.00727764047453322,0.5197750800190859
v4b_legacy_025c,25.0,45.0,0.609375,0.32790220592355007,0.018298629260110253,-0.19880498105776306,0.5391285845225527,-0.3384921353904366,0.5461291454620075,0.19965164364578317,0.007000560939454781,0.531143218096765
v5c0_corrected_v4b_075c,25.0,45.0,0.609375,0.34462195969497944,0.018298629260110253,-0.19880498105776306,0.5391285845225527,-0.3384921353904366,0.5461291454620075,0.19965164364578317,0.007000560939454781,0.531143218096765
v4b_legacy_025c,25.0,45.0,0.6171875,0.369446101989636,0.017975083921715353,-0.20216292950684198,0.5840558904647378,-0.31055771256708176,0.5907362515462852,0.23465676801167348,0.006680361081547348,0.5385341194972079
v5c0_corrected_v4b_075c,25.0,45.0,0.6171875,0.38580665906385275,0.017975083921715353,-0.20216292950684198,0.5840558904647378,-0.31055771256708176,0.5907362515462852,0.23465676801167348,0.006680361081547348,0.5385341194972079
v4b_legacy_025c,25.0,45.0,0.625,0.4083009647252542,0.017607539593613695,-0.2037218188468236,0.6243661696100952,-0.28038409062636654,0.6306871294422239,0.26775484445037695,0.00632095983212877,0.5418179752446147
v5c0_corrected_v4b_075c,25.0,45.0,0.625,0.4241620060090341,0.017607539593613695,-0.2037218188468236,0.6243661696100952,-0.28038409062636654,0.6306871294422239,0.26775484445037695,0.00632095983212877,0.5418179752446147
v4b_legacy_025c,25.0,45.0,0.6328125,0.44383434422317813,0.017197119199645363,-0.2035930342959562,0.6595386617359401,-0.24831670139561987,0.6654654534382817,0.29856219977368503,0.005926791702341561,0.5409521094669634
v5c0_corrected_v4b_075c,25.0,45.0,0.6328125,0.4590639538333227,0.017197119199645363,-0.2035930342959562,0.6595386617359401,-0.24831670139561987,0.6654654534382817,0.29856219977368503,0.005926791702341561,0.5409521094669634
v4b_legacy_025c,25.0,45.0,0.640625,0.4757762665238671,0.016745068898911253,-0.20157590802172368,0.6891125976350161,-0.2147848810187623,0.6946153246340214,0.3266980333939488,0.005502726999005336,0.5359801874137058
v5c0_corrected_v4b_075c,25.0,45.0,0.640625,0.4902540186895663,0.016745068898911253,-0.20157590802172368,0.6891125976350161,-0.2147848810187623,0.6946153246340214,0.3266980333939488,0.005502726999005336,0.5359801874137058
v4b_legacy_025c,25.0,45.0,0.6484375,0.5026475962174378,0.016252749326019784,-0.1987660562522741,0.7126966586391831,-0.1802907839854036,0.7177506439407064,0.35179198598124983,0.005053985301523345,0.5270287846651301
v5c0_corrected_v4b_075c,25.0,45.0,0.6484375,0.5162672482437204,0.016252749326019784,-0.1987660562522741,0.7126966586391831,-0.1802907839854036,0.7177506439407064,0.35179198598124983,0.005053985301523345,0.5270287846651301
v4b_legacy_025c,25.0,45.0,0.65625,0.5248178251473151,0.01572162647156394,-0.1944541644422675,0.7299771298602004,-0.14539515014602764,0.7345631742055055,0.37349247716546874,0.004586044345305185,0.5143015829661912
v5c0_corrected_v4b_075c,25.0,45.0,0.65625,0.5374895268737487,0.01572162647156394,-0.1944541644422675,0.7299771298602004,-0.14539515014602764,0.7345631742055055,0.37349247716546874,0.004586044345305185,0.5143015829661912
v4b_legacy_025c,25.0,45.0,0.6640625,0.5413319201723163,0.015153262343194715,-0.18936017292041524,0.7407245366256411,-0.11070056368086148,0.7448290831334012,0.3914755091143731,0.004104546507760154,0.4980715262874744
v5c0_corrected_v4b_075c,25.0,45.0,0.6640625,0.5529838751835859,0.015153262343194715,-0.18936017292041524,0.7407245366256411,-0.11070056368086148,0.7448290831334012,0.3914755091143731,0.004104546507760154,0.4980715262874744
v4b_legacy_025c,25.0,45.0,0.671875,0.5549566997869234,0.014549305536456395,-0.1805139102512624,0.7447984260404231,-0.07683309486685957,0.7484136311295543,0.4054534312719168,0.003615205089131157,0.4786713210496452
v5c0_corrected_v4b_075c,25.0,45.0,0.671875,0.5655362401775451,0.014549305536456395,-0.1805139102512624,0.7447984260404231,-0.07683309486685957,0.7484136311295543,0.4054534312719168,0.003615205089131157,0.4786713210496452
v4b_legacy_025c,25.0,45.0,0.6796875,0.5631479605299266,0.013911481832431351,-0.17043085933063937,0.7421502742758754,-0.0444230290126127,0.7452739867956572,0.4151833800718406,0.0031237125197817184,0.45648269656467155
v5c0_corrected_v4b_075c,25.0,45.0,0.6796875,0.572622023789787,0.013911481832431351,-0.17043085933063937,0.7421502742758754,-0.0444230290126127,0.7452739867956572,0.4151833800718406,0.0031237125197817184,0.45648269656467155
v4b_legacy_025c,25.0,45.0,0.6875,0.5650881313419747,0.013241584926751543,-0.15996409988550123,0.7328243242679512,-0.014085604494401714,0.7354599767759988,0.4204749038432157,0.002635652508047648,0.43192485582956974
v5c0_corrected_v4b_075c,25.0,45.0,0.6875,0.5734431535104644,0.013241584926751543,-0.15996409988550123,0.7328243242679512,-0.014085604494401714,0.7354599767759988,0.4204749038432157,0.002635652508047648,0.43192485582956974
v4b_legacy_025c,25.0,45.0,0.6953125,0.5614804459381527,0.012541467382088658,-0.1485173324705602,0.7169563056493051,0.013597420065890852,0.7191127236208379,0.4214237177327035,0.0021564179715327647,0.40566987969527984
v5c0_corrected_v4b_075c,25.0,45.0,0.6953125,0.5687245594737796,0.012541467382088658,-0.1485173324705602,0.7169563056493051,0.013597420065890852,0.7191127236208379,0.4214237177327035,0.0021564179715327647,0.40566987969527984
v4b_legacy_025c,25.0,45.0,0.703125,0.5592958975001188,0.011813031884138254,-0.1292437906613607,0.69477025516999,0.038094805166670194,0.6964613915455435,0.4313991095103215,0.0016911363755535147,0.3916131679680978
v5c0_corrected_v4b_075c,25.0,45.0,0.703125,0.5656131727151279,0.011813031884138254,-0.1292437906613607,0.69477025516999,0.038094805166670194,0.6964613915455435,0.4313991095103215,0.0016911363755535147,0.3916131679680978
v4b_legacy_025c,25.0,45.0,0.7109375,0.55333309065463,0.011058222869571204,-0.10771200006489129,0.6665733248576315,0.05894065912029184,0.6678179287012584,0.4520956131990852,0.0012446038436269014,0.39191035023516646
v5c0_corrected_v4b_075c,25.0,45.0,0.7109375,0.5589115264960491,0.011058222869571204,-0.10771200006489129,0.6665733248576315,0.05894065912029184,0.6678179287012584,0.4520956131990852,0.0012446038436269014,0.39191035023516646
v4b_legacy_025c,25.0,45.0,0.71875,0.5199856071342767,0.010279018583563036,-0.10814955875713539,0.6327489306182404,0.07574672223109812,0.6335701597346799,0.4741387696890467,0.0008212291164394481,0.39757081834150915
v5c0_corrected_v4b_075c,25.0,45.0,0.71875,0.524893474080731,0.010279018583563036,-0.10814955875713539,0.6327489306182404,0.07574672223109812,0.6335701597346799,0.4741387696890467,0.0008212291164394481,0.39757081834150915
v4b_legacy_025c,25.0,45.0,0.7265625,0.4990299063639462,0.009477423614387928,-0.09078786282530957,0.5937485197051731,0.0882118099516833,0.5941735078338376,0.4882502730159216,0.0004249881286645385,0.39961347493557375
v5c0_corrected_v4b_075c,25.0,45.0,0.7265625,0.5032422006765928,0.009477423614387928,-0.09078786282530957,0.5937485197051731,0.0882118099516833,0.5941735078338376,0.4882502730159216,0.0004249881286645385,0.39961347493557375
v4b_legacy_025c,25.0,45.0,0.734375,0.47196647632973304,0.00865546194318818,-0.07483409365949156,0.5500820278377175,0.09612803624194204,0.5501414174962436,0.4864099541948029,5.9389658526032285e-05,0.3902225282943348
v5c0_corrected_v4b_075c,25.0,45.0,0.734375,0.4754034222312854,0.00865546194318818,-0.07483409365949156,0.5500820278377175,0.09612803624194204,0.5501414174962436,0.4864099541948029,5.9389658526032285e-05,0.3902225282943348
v4b_legacy_025c,25.0,45.0,0.7421875,0.44276414922612384,0.007815170538371706,-0.05683869784999538,0.5023075595518081,0.09938396663663648,0.5020350117456347,0.4627919458876666,-0.00027254780617336216,0.36368052705720344
v5c0_corrected_v4b_075c,25.0,45.0,0.7421875,0.4453338267603874,0.007815170538371706,-0.05683869784999538,0.5023075595518081,0.09938396663663648,0.5020350117456347,0.4627919458876666,-0.00027254780617336216,0.36368052705720344
v4b_legacy_025c,25.0,45.0,0.75,0.41157316123678434,0.006958593516091377,-0.0372498512505659,0.4510205778447252,0.09796475915358162,0.45045226970445584,0.4189135717649833,-0.000568308140269369,0.32151712075167105
v5c0_corrected_v4b_075c,25.0,45.0,0.75,0.4132421600482899,0.006958593516091377,-0.0372498512505659,0.4510205778447252,0.09796475915358162,0.45045226970445584,0.4189135717649833,-0.000568308140269369,0.32151712075167105
v4b_legacy_025c,25.0,45.0,0.7578125,0.37968579813010955,0.006087776880840779,-0.015394581464910961,0.3968427839254375,0.09194936488592344,0.3960169049012401,0.3709464053121658,-0.0008258790241973957,0.27982291945043974
v5c0_corrected_v4b_075c,25.0,45.0,0.7578125,0.3805634186056719,0.006087776880840779,-0.015394581464910961,0.3968427839254375,0.09194936488592344,0.3960169049012401,0.3709464053121658,-0.0008258790241973957,0.27982291945043974
v4b_legacy_025c,25.0,45.0,0.765625,0.3484680352694274,0.00520476385326761,0.009393182693457416,0.3404111903472141,0.09305155794317807,0.3393674469057085,0.32094460672098096,-0.0010437434415055957,0.2289367922193085
v5c0_corrected_v4b_075c,25.0,45.0,0.765625,0.3486158537687479,0.00520476385326761,0.009393182693457416,0.3404111903472141,0.09305155794317807,0.3393674469057085,0.32094460672098096,-0.0010437434415055957,0.2289367922193085
v4b_legacy_025c,25.0,45.0,0.7734375,0.31290451977929734,0.00431159078575424,0.03131096681951327,0.28236765448817264,0.13413896486666857,0.28114679235243056,0.269474575646928,-0.0012208621357420735,0.1365564729160015
v5c0_corrected_v4b_075c,25.0,45.0,0.7734375,0.31227243327391496,0.00431159078575424,0.03131096681951327,0.28236765448817264,0.13413896486666857,0.28114679235243056,0.269474575646928,-0.0012208621357420735,0.1365564729160015
v4b_legacy_025c,25.0,45.0,0.78125,0.2724961003216307,0.0034102836600354786,0.04950101845278085,0.22334903068021456,0.16906137738332136,0.22199238255984766,0.21709924995109303,-0.001356648120366899,0.04939452068813857
v5c0_corrected_v4b_075c,25.0,45.0,0.78125,0.2713079015280619,0.0034102836600354786,0.04950101845278085,0.22334903068021456,0.16906137738332136,0.22199238255984766,0.21709924995109303,-0.001356648120366899,0.04939452068813857
v4b_legacy_025c,25.0,45.0,0.7890625,0.23145687200637827,0.002502855155004071,0.06765145244170864,0.16397820942862903,0.1625925609362426,0.16252727493676547,0.16437022844820895,-0.0014509344918635647,0.0032286020038299057
v5c0_corrected_v4b_075c,25.0,45.0,0.7890625,0.23001401823768342,0.002502855155004071,0.06765145244170864,0.16397820942862903,0.1625925609362426,0.16252727493676547,0.16437022844820895,-0.0014509344918635647,0.0032286020038299057
v4b_legacy_025c,25.0,45.0,0.796875,0.18847783168071805,0.001591302266783491,0.08374130121540874,0.10485631223279866,0.11332481959272007,0.10335237531130181,0.11182088267122325,-0.0015039369214968484,2.7755575615628914e-17
v5c0_corrected_v4b_075c,25.0,45.0,0.796875,0.1869738947592212,0.001591302266783491,0.08374130121540874,0.10485631223279866,0.11332481959272007,0.10335237531130181,0.11182088267122325,-0.0015039369214968484,2.7755575615628914e-17
v4b_legacy_025c,25.0,45.0,0.8046875,0.13743804032701792,0.0006776044570182623,0.0909334958080876,0.04655605117717688,0.06147667883916195,0.0450398388802265,0.05996046654221157,-0.001516212296950377,0.0
v5c0_corrected_v4b_075c,25.0,45.0,0.8046875,0.13592182803006755,0.0006776044570182623,0.0909334958080876,0.04655605117717688,0.06147667883916195,0.0450398388802265,0.05996046654221157,-0.001516212296950377,0.0
v4b_legacy_025c,25.0,45.0,0.8125,0.07504972920402411,0.0002362777009545115,0.08544859136431279,-0.010383667846821838,0.010757909332597949,-0.011872282900026909,0.009269294279392876,-0.001488615053205071,-1.734723475976807e-18
v5c0_corrected_v4b_075c,25.0,45.0,0.8125,0.07356111415081903,0.0002362777009545115,0.08544859136431279,-0.010383667846821838,0.010757909332597949,-0.011872282900026909,0.009269294279392876,-0.001488615053205071,-1.734723475976807e-18
v4b_legacy_025c,25.0,45.0,0.8203125,0.006652014864098269,0.0011484034149173514,0.07216561585579201,-0.06546182351761384,-0.038382693305564396,-0.06688407629114446,-0.039804946079095016,-0.0014222527735306134,-6.938893903907228e-18
v5c0_corrected_v4b_075c,25.0,45.0,0.8203125,0.005229762090567656,0.0011484034149173514,0.07216561585579201,-0.06546182351761384,-0.038382693305564396,-0.06688407629114446,-0.039804946079095016,-0.0014222527735306134,-6.938893903907228e-18
v4b_legacy_025c,25.0,45.0,0.828125,-0.07177505968945698,0.0020568521492689055,0.04647135930314662,-0.11821806608218464,-0.08553131955688605,-0.11953650873831195,-0.08684976221301337,-0.0013184426561273083,-1.3877787807814457e-17
v5c0_corrected_v4b_075c,25.0,45.0,0.828125,-0.07309350234558429,0.0020568521492689055,0.04647135930314662,-0.11821806608218464,-0.08553131955688605,-0.11953650873831195,-0.08684976221301337,-0.0013184426561273083,-1.3877787807814457e-17
v4b_legacy_025c,25.0,45.0,0.8359375,-0.1469554542805773,0.0029597237340842266,0.021229456124829776,-0.16823432042929326,-0.13031073055232154,-0.16941299085678163,-0.13148940097980988,-0.0011786704274883708,2.7755575615628914e-17
v5c0_corrected_v4b_075c,25.0,45.0,0.8359375,-0.14813412470806567,0.0029597237340842266,0.021229456124829776,-0.16823432042929326,-0.13031073055232154,-0.16941299085678163,-0.13148940097980988,-0.0011786704274883708,2.7755575615628914e-17
v4b_legacy_025c,25.0,45.0,0.84375,-0.22329323189960826,0.0038551381661383654,-0.008354965186229909,-0.2151353004045045,-0.17238089346581265,-0.2161398536396885,-0.17338544670099665,-0.0010045532351840025,0.0
v5c0_corrected_v4b_075c,25.0,45.0,0.84375,-0.22429778513479223,0.0038551381661383654,-0.008354965186229909,-0.2151353004045045,-0.17238089346581265,-0.2161398536396885,-0.17338544670099665,-0.0010045532351840025,0.0
v4b_legacy_025c,25.0,45.0,0.8515625,-0.3216220605908968,0.004741235168101259,-0.06355890500788533,-0.25858804915084066,-0.2114387633141534,-0.25938585711403617,-0.21223657127734888,-0.0007978079631955071,2.7755575615628914e-17
v5c0_corrected_v4b_075c,25.0,45.0,0.8515625,-0.3224198685540923,0.004741235168101259,-0.06355890500788533,-0.25858804915084066,-0.2114387633141534,-0.25938585711403617,-0.21223657127734888,-0.0007978079631955071,2.7755575615628914e-17
v4b_legacy_025c,25.0,45.0,0.859375,-0.3629497850912134,0.005616173580092115,-0.06530277003462977,-0.2983006595312895,-0.2472173411759864,-0.2988608858036334,-0.2477775674483303,-0.0005602262723439222,2.7755575615628914e-17
v5c0_corrected_v4b_075c,25.0,45.0,0.859375,-0.3635100113635573,0.005616173580092115,-0.06530277003462977,-0.2983006595312895,-0.2472173411759864,-0.2988608858036334,-0.2477775674483303,-0.0005602262723439222,2.7755575615628914e-17
v4b_legacy_025c,25.0,45.0,0.8671875,-0.3670283272579947,0.006478130630573692,-0.033578793632790344,-0.3340203540152267,-0.27948416161665735,-0.3343140114806667,-0.2797778190820974,-0.0002936574654400226,-5.551115123125783e-17
v5c0_corrected_v4b_075c,25.0,45.0,0.8671875,-0.3673219847234347,0.006478130630573692,-0.033578793632790344,-0.3340203540152267,-0.27948416161665735,-0.3343140114806667,-0.2797778190820974,-0.0002936574654400226,-5.551115123125783e-17
v4b_legacy_025c,25.0,45.0,0.875,-0.38217709269086647,0.0073252859125834185,-0.017193131622183576,-0.36553104906799766,-0.3080393143459315,-0.36553104906799766,-0.3080393143459315,0.0,0.0
v5c0_corrected_v4b_075c,25.0,45.0,0.875,-0.38217709269086647,0.0073252859125834185,-0.017193131622183576,-0.36553104906799766,-0.3080393143459315,-0.36553104906799766,-0.3080393143459315,0.0,0.0
v4b_legacy_025c,25.0,45.0,0.8828125,-0.3851373800995924,0.008155812486603128,0.007082209223331956,-0.39265066667888904,-0.33271322608863335,-0.39233186879016907,-0.3323944281999134,0.0003187978887199683,0.0
v5c0_corrected_v4b_075c,25.0,45.0,0.8828125,-0.38481858221087245,0.008155812486603128,0.007082209223331956,-0.39265066667888904,-0.33271322608863335,-0.39233186879016907,-0.3323944281999134,0.0003187978887199683,0.0
